id_player,first_activity_year,Won
N711,No data,No data
W618,No data,No data
V506,No data,No data
PH71,2013,28
G053,1979,188
H406,2004,0
G735,2002,0
V260,1998,0
MU91,2014,0
O369,2007,0
E122,1990,3
S318,1986,0
L660,2002,3
ML78,2010,4
C553,1998,0
R006,1982,11
B659,No data,No data
C547,1998,0
CB99,No data,No data
D228,1990,96
B881,2000,0
R012,1978,96
V274,1998,0
A350,2000,0
P605,2000,1
N705,2011,0
GG99,2013,0
V512,2004,0
H374,1998,5
G047,1968,6
PH65,1968,1
R774,2005,0
E888,2013,0
BH39,No data,No data
L112,No data,No data
DB90,2012,0
J563,2012,0
F371,1999,0
I042,1991,1
PF95,2010,0
W624,2010,0
O433,2011,0
K655,2001,0
MK22,2009,0
R984,2007,0
M224,1968,8
S442,1990,1
E678,2005,0
L884,2005,0
KH35,2013,0
B671,1998,0
ML44,2011,0
K133,1986,48
O355,2006,0
W142,1987,0
F417,2000,0
O341,No data,No data
F403,1999,0
P639,2000,0
S330,1988,0
MB88,2002,2
J239,2001,1
L890,2005,0
B665,2008,0
M556,1996,0
K127,1989,0
LA96,2008,0
D214,1989,157
R748,2009,0
D572,2001,2
MK36,2009,0
BH05,2008,0
K899,2011,0
B103,No data,No data
R990,2009,0
I056,1998,0
W630,2010,2
PF81,2013,0
N739,No data,No data
O427,2009,0
HD96,2013,0
PH59,2012,0
K872,2004,2
E687,2005,149
BF36,No data,No data
ME05,2004,63
CE28,2009,0
D599,2004,0
KA74,2007,0
DB47,2013,0
BO88,1920,71
DE21,2016,0
B856,No data,No data
C0R9,No data,No data
FC36,2015,0
FC22,2014,0
A393,1999,0
KF06,2013,0
DE35,No data,No data
C584,1998,0
B842,1999,70
CL82,2014,4
K866,2009,0
BF22,2010,0
E693,No data,No data
KA60,2012,0
DB53,No data,No data
HD69,2013,0
W817,No data,No data
G084,1978,8
R947,No data,No data
ME39,2004,0
J588,1956,17
LF27,No data,No data
CE14,No data,No data
E863,2012,0
KA48,2009,0
N936,2016,0
AC03,No data,No data
PF56,2013,0
G912,No data,No data
N088,1948,58
O396,2008,0
ML87,No data,No data
CB72,2011,0
C0Q5,2023,0
L847,2005,0
M581,No data,No data
DE09,2013,0
ML93,2010,0
LA55,No data,No data
CB66,2006,0
L853,2008,0
BA78,2002,0
C0P1,No data,No data
M595,1995,244
W195,1993,0
G906,No data,No data
O382,No data,No data
N922,2014,0
AC17,No data,No data
I095,2000,0
PF42,No data,No data
R953,No data,No data
LF33,No data,No data
CE00,2008,0
E877,No data,No data
E730,2008,0
BG81,2008,0
J403,No data,No data
CJ47,2014,0
T265,1998,0
BI59,2009,0
H214,No data,No data
PI05,2017,0
MS83,1922,3
A556,2002,0
N665,2010,0
P003,1975,28
AB88,2011,0
G899,2004,0
N103,1982,0
H572,2001,0
D348,2008,0
R172,No data,No data
B739,2000,0
E056,No data,No data
J365,2005,1
C433,1994,252
MM18,No data,No data
B0A0,2015,0
KI69,2015,0
J371,2006,0
A224,1991,1
N117,1987,21
PI11,1955,5
N671,2009,0
P017,No data,No data
BG95,2008,0
E724,2007,0
J417,2008,0
T271,1996,1
M378,No data,No data
CJ53,2013,0
L066,1965,117
C355,1992,32
PI39,1935,32
H228,1988,53
N659,No data,No data
B063,1988,1
M350,No data,No data
T259,No data,No data
MJ56,2008,0
U147,2011,0
K721,2002,0
R628,2001,3
LG90,No data,No data
D412,1998,0
K047,1965,74
D374,1998,0
MM30,2010,0
KG99,No data,No data
L728,2003,0
J359,No data,No data
KI41,2014,0
B0C8,2016,0
O221,2001,0
HB90,2012,0
V328,2002,0
F577,No data,No data
W022,1979,33
HB84,2012,0
P995,2003,0
K053,1969,121
MM24,2011,0
B711,1998,0
S244,1960,26
KI55,2015,0
E718,2006,0
B077,1981,9
C369,1993,5
MJ42,2008,0
BI71,2009,0
LG84,No data,No data
W744,2013,0
A595,2002,0
BP73,No data,No data
DC33,2012,0
C382,1993,0
BG42,2007,0
K906,2005,0
MC17,2002,0
KG66,2013,0
DD55,1947,11
G682,No data,No data
GA48,2006,4
F588,No data,No data
B0M3,2021,0
E081,1989,0
B936,No data,No data
KG72,2013,2
DD41,1955,0
C396,No data,No data
DC27,No data,No data
CD48,2008,0
BG56,2008,0
CJ90,No data,No data
K912,2005,0
A581,2002,0
MJ95,2008,0
U184,2015,0
CD60,2008,0
R833,No data,No data
PG22,2011,0
AB77,2011,0
GF06,No data,No data
HB53,2012,0
GA60,2007,0
AE11,2013,0
G866,2006,0
L933,2006,0
KI82,2015,6
CC06,2006,0
KI96,2015,0
L927,No data,No data
K090,1969,29
CC12,2006,0
HB47,2012,0
GA74,2007,0
H599,1962,0
G872,2004,0
PG36,No data,No data
AB63,2011,0
N856,1929,1
HE21,No data,No data
V499,No data,No data
GF12,2013,0
MJ81,2008,0
CD74,2008,0
R827,No data,No data
E254,2001,6
M608,No data,No data
DF94,No data,No data
C625,1999,0
R370,1998,0
PL61,2014,0
N301,1998,383
W208,1995,2
A032,1980,4
P567,1999,2
A0F9,2018,0
P201,1990,0
I308,2011,2
GJ23,2014,0
A754,No data,No data
MQ81,1936,28
V670,2008,0
G325,1993,0
MH68,2007,0
CH45,2013,0
J601,1947,3
BE83,2006,0
R402,1997,0
CF89,2012,0
CH51,2013,0
J615,2015,0
BE97,No data,No data
GJ37,2014,81
P215,No data,No data
A740,No data,No data
V664,2008,0
G331,1953,25
A998,2008,0
G457,1998,0
PL75,2014,0
V102,No data,No data
GC89,2009,63
F749,2008,0
DH58,2015,238
J173,1998,4
BL29,2011,0
R364,1996,4
PB85,2005,0
W234,1995,0
F761,2009,0
S052,1972,142
B507,1992,0
BL01,No data,No data
MO32,No data,No data
D176,1980,0
K245,1991,0
LE92,2013,0
K523,1999,0
BK67,2013,0
MH54,2008,0
CH79,2013,0
M152,1966,168
S734,No data,No data
I334,2012,0
A0E5,2018,0
V894,2015,0
F007,1984,0
A768,No data,No data
W552,2007,0
G319,1993,144
I320,No data,No data
V880,1971,0
A0D1,2017,0
W546,No data,No data
K537,1999,1
BK73,No data,No data
MH40,No data,No data
M146,1969,72
MF98,2005,0
J629,2013,0
S046,1979,2
M620,1998,0
B513,No data,No data
BL15,2012,0
R358,1998,0
H758,No data,No data
PL49,2014,0
H980,2010,0
W220,1996,0
PB91,2006,0
F775,2009,0
F946,No data,No data
MV24,2014,0
BU17,2014,0
KE64,2012,9
M813,1998,0
CA38,2004,0
B0T1,No data,No data
D837,2006,0
MF73,2005,0
BE40,2006,0
S913,1998,0
DA31,2009,39
KB02,2007,0
BK98,2011,0
GD38,No data,No data
A797,No data,No data
PE08,No data,No data
A783,2008,0
D823,2006,0
CH92,2013,0
MF67,2007,0
BE54,2006,30
LE79,2013,0
DA25,2015,0
S907,1999,0
KB16,2008,0
KE70,No data,No data
B0U5,2023,0
BB32,2008,0
MV30,No data,No data
F952,2013,1
BU03,No data,No data
KE58,2012,0
CA04,No data,No data
T926,2005,0
LB37,No data,No data
MA29,No data,No data
H957,2010,0
PB46,No data,No data
P598,2002,0
GC62,2009,0
MV18,2014,0
A973,2008,0
V857,No data,No data
A0I6,2022,0
W591,2011,0
N498,2004,0
PE20,No data,No data
CF62,No data,No data
MH97,2008,0
BE68,2007,3
CF76,2011,0
MH83,2007,0
GD10,2010,0
BR59,2013,0
A967,2008,0
V843,2012,0
PE34,2008,0
W585,No data,No data
H943,2008,0
PB52,2004,0
AG07,2014,0
GC76,2009,0
T932,2005,0
B0V9,2024,0
CA10,2005,0
K292,1993,0
S085,1980,0
PE35,2009,0
V842,2014,0
A966,2008,0
GD11,2010,0
DA18,2009,0
MH82,2007,0
CF77,2010,0
BE69,2006,5
C817,No data,No data
S084,1982,43
LB22,No data,No data
K293,1993,358
B0V8,2024,0
T933,No data,No data
GC77,2009,0
AG06,No data,No data
PB53,2004,0
H942,2008,0
MV19,2014,0
GC63,No data,No data
AG12,No data,No data
P599,No data,No data
PB47,2004,0
H956,No data,No data
S090,1967,379
MA28,No data,No data
K287,1997,0
CA05,No data,No data
T927,2005,0
KE59,No data,No data
MH96,2007,0
LE50,2013,0
CF63,No data,No data
T099,1968,8
W590,2009,0
PE21,2008,0
N499,2004,0
A0I7,No data,No data
V856,2013,0
A972,No data,No data
GD05,2010,0
KB17,2008,0
DA24,No data,No data
LE78,1935,2
BE55,2005,0
MF66,No data,No data
D822,No data,No data
CH93,No data,No data
A782,No data,No data
BU02,2014,0
MV31,No data,No data
MA00,2010,0
B0U4,2023,1
KE71,No data,No data
MA14,No data,No data
M812,1998,2
CA39,2005,0
D188,1987,1
B0T0,No data,No data
KE65,2012,0
BU16,No data,No data
MV25,No data,No data
A796,No data,No data
GD39,2010,0
KB03,No data,No data
BK99,2013,0
S912,1998,0
DA30,2009,0
BE41,2005,0
MF72,2009,0
D836,2006,0
S721,1996,10
MF99,2005,1
M147,1979,2
MH41,2007,0
L259,1998,1
K536,1999,0
V659,No data,No data
W547,No data,No data
A0D0,2019,0
V881,1971,0
F012,1982,1
I321,2012,0
P228,1987,1
F774,2011,0
W221,1994,0
PB90,2005,0
H981,No data,No data
PL48,2014,0
H759,No data,No data
R359,1998,0
BL14,2011,0
B512,1998,0
M621,1998,0
S047,1981,2
K244,1991,8
D177,1989,2
MO33,2012,0
BL00,No data,No data
M635,1995,0
S053,1978,42
F760,No data,No data
PB84,2006,0
W553,No data,No data
A769,2005,3
F006,1979,0
V895,2013,0
A0E4,No data,No data
I335,2012,0
S735,1996,0
CH78,2014,0
M153,1968,22
MH55,2007,0
BK66,2011,0
LE93,1929,6
D611,2002,0
A999,2008,0
G330,1993,0
V665,No data,No data
A741,2006,0
GJ36,2014,0
BE96,2006,0
J614,2013,0
CH50,2012,0
C156,1965,10
CF88,2010,6
R403,No data,No data
R365,1998,4
BL28,No data,No data
L503,1999,110
C630,1999,0
E241,2001,0
J172,No data,No data
F748,2008,0
A027,1982,157
N314,1999,1
GC88,2009,93
PL74,No data,No data
P566,1999,0
A033,1985,0
N300,No data,No data
W209,No data,No data
PL60,2014,0
G442,1998,0
L517,1999,0
DF95,No data,No data
M609,1994,0
J166,1997,0
BE82,2006,0
J600,1959,2
S709,1997,2
CH44,2012,0
MH69,2007,0
C142,1967,3
R417,1997,0
H017,1981,1
G324,1998,0
A755,2006,0
N466,2003,0
P200,1987,0
I309,No data,No data
GJ22,No data,No data
A0F8,No data,No data
G873,2005,0
H598,2010,0
GA75,2007,0
KI97,2015,0
L926,2006,0
M386,1988,0
R826,2005,0
CD75,2008,0
MJ80,2008,0
GF13,2012,0
V498,2009,0
HE20,2013,0
AB62,2011,0
W786,1956,0
PG37,2011,0
GF07,2013,0
N843,2013,0
AB76,2011,0
PG23,2011,0
CD61,2008,0
E916,1938,0
MJ94,2008,0
CC07,2006,0
L932,2006,0
KI83,No data,No data
S292,1987,0
G867,2004,0
GA61,2007,0
HB52,No data,No data
B937,No data,No data
MC02,2002,0
B0M2,2021,0
AE38,2013,0
F589,2007,0
GA49,No data,No data
K913,2005,0
B089,No data,0
BG57,No data,No data
CD49,2008,0
C397,1995,1
DC26,2012,0
K907,2005,0
MD70,2005,0
BG43,No data,No data
C383,1993,23
HE08,1938,0
BP72,No data,No data
A594,2002,0
G683,No data,No data
DD54,2013,0
KG67,No data,No data
MC16,2002,0
KI54,2015,0
S245,1958,180
MM25,2011,0
D361,1998,1
K052,1968,28
HB85,2013,0
O234,2001,41
W023,1980,571
F576,No data,No data
GH08,No data,No data
D407,1998,0
LG85,2013,0
BI70,No data,No data
U152,2012,0
MJ43,2008,0
B076,1983,4
E719,2007,0
S523,1991,21
D413,1998,0
LG91,No data,No data
R629,No data,No data
U146,2011,0
BI64,No data,No data
MJ57,No data,No data
T258,No data,No data
S537,1992,14
F204,1988,9
W751,1947,11
N658,2010,0
PI38,1956,0
O220,2002,0
V329,2000,0
HB91,2014,0
W037,1979,3
B0C9,2016,0
S251,1967,1
J358,No data,No data
KG98,No data,No data
MM31,2012,0
D375,1998,0
K046,1972,2
G654,2001,1
H567,2002,0
V301,2000,0
O208,2003,0
J370,No data,No data
KI68,2015,0
B0A1,2015,0
MM19,2010,0
R601,2001,0
T270,1997,0
CJ52,No data,No data
BG94,2008,0
E725,No data,No data
N670,2010,0
A543,No data,No data
V467,2003,0
H201,1980,0
AB89,2011,0
N664,No data,No data
V473,2003,3
PI04,No data,No data
H215,1973,2
R615,2002,2
BI58,2010,0
CJ46,2013,0
T264,1997,16
J402,2007,0
E731,No data,No data
BG80,No data,No data
J364,No data,No data
R173,1989,0
D349,No data,No data
G640,2001,0
H573,No data,No data
V315,1999,0
G898,2004,0
N102,1991,0
HC32,1958,2
O383,2007,0
PA25,2003,0
G907,2004,0
L852,2006,0
BA79,2002,0
C0P0,2023,0
CB67,2007,0
LA54,2008,0
DE08,No data,No data
ML92,No data,No data
E876,2012,1
CE01,2008,0
LF32,2013,0
K683,2005,0
S494,1992,0
R952,2006,0
PF43,2010,0
I094,2000,1
AC16,2012,0
N923,No data,No data
PF57,2012,0
P189,1986,0
AC02,2011,0
N937,No data,No data
E862,No data,No data
KA49,2008,0
CE15,2008,0
K697,2002,0
LF26,2013,1
ME38,No data,No data
S480,1993,170
J589,1946,24
R946,No data,No data
C0Q4,2023,0
L846,2004,0
CB73,2006,0
ML86,2009,0
O397,2008,0
HC26,2013,0
AD64,1956,2
CL83,No data,No data
C585,1998,3
KF07,No data,No data
FC23,No data,No data
A392,1999,0
W816,2013,0
MR21,1923,36
HD68,2013,6
DB52,2011,0
KA61,2007,0
ME10,2004,0
BF23,2007,44
E692,No data,No data
K867,No data,No data
DB46,2011,0
KA75,2007,0
CE29,2010,0
D598,2001,0
ME04,2004,0
E686,2005,0
BF37,2012,0
K873,2004,0
W802,2013,0
BQ06,No data,No data
AD58,1939,39
FC37,2015,0
C0R8,No data,No data
DE20,2013,0
KF13,2013,0
K126,1964,4
LA97,2008,0
ML51,2010,0
B664,1997,0
L891,No data,No data
S331,1986,303
J238,No data,No data
F402,1999,0
O340,2006,0
H349,1995,2
PH58,2012,0
O426,2009,0
HD97,2013,0
N738,2012,0
PF80,2010,0
F364,2000,5
R991,2007,0
B102,1981,0
BH04,2008,0
E679,2005,0
S443,1989,100
R985,2007,0
BH10,2009,0
U032,1993,230
K654,No data,No data
O432,2010,0
PF94,2012,0
I043,1993,0
W143,1987,0
O354,2006,0
ML45,No data,No data
M543,1996,19
B670,1998,0
L885,2005,0
S325,No data,No data
P604,2000,0
A351,1998,1
V275,1998,0
CB98,No data,No data
C546,1998,0
B658,1997,0
BA86,2002,41
J562,2012,0
BH38,2008,0
R775,2004,0
G046,1974,4
PH64,2013,1
H375,No data,No data
V513,2004,1
N704,2011,0
F358,1998,0
G052,1982,0
V507,2004,0
N710,2011,0
W619,2009,0
A423,2003,0
P176,1987,5
E645,2007,0
T310,1998,1
DB85,2011,0
K668,2002,0
ML79,2010,0
C552,1998,0
P610,2000,0
A345,1998,0
MU90,2014,0
O368,No data,No data
H407,No data,No data
A812,2008,0
AA14,2008,0
V936,No data,No data
I296,No data,No data
PD41,2007,0
S696,1997,0
K481,1999,0
R588,2001,1
LD30,2012,0
CG03,No data,No data
MN90,2012,0
KD39,2011,0
LC56,2012,0
C0H6,No data,No data
C963,2003,0
M796,1998,0
W396,2003,0
PC27,No data,No data
H836,2005,0
AF72,2014,0
MW79,2015,0
HA30,2017,0
GB03,2008,0
PC33,2007,0
W382,No data,No data
H822,No data,No data
FA09,2017,0
AF66,2015,0
HA24,No data,No data
O195,1999,5
GB17,2018,0
MN84,2012,0
LC42,No data,No data
C0I2,2021,0
C977,2004,582
S682,No data,No data
BD09,No data,No data
LD24,2012,0
CG17,2011,0
GE71,2012,0
A806,2006,0
AA00,2008,0
I282,2008,0
PD55,No data,No data
D956,2008,0
BD21,No data,No data
KC63,2009,0
S872,2000,0
D0K3,2022,0
GE59,2011,0
BS10,No data,No data
MP23,2013,0
G287,1991,3
AA28,2009,0
A190,1989,45
BT76,2014,0
MW45,2016,0
F827,2010,0
KD05,2010,0
CN81,2017,0
B499,1993,78
C793,2001,0
M966,1999,0
CN95,2015,0
FA35,2014,0
A184,1988,0
BT62,No data,No data
F833,2010,0
HA18,2009,0
MW51,2015,0
PD69,2008,0
D942,2009,0
BD35,No data,No data
MG06,2005,0
KC77,2009,0
K442,1998,0
D771,No data,No data
MI35,2008,0
BJ06,No data,No data
B300,No data,No data
CI18,No data,No data
S655,1996,0
I255,2007,0
PD82,2010,0
A609,2003,1
BT89,No data,No data
W355,No data,No data
F600,2005,0
M755,1998,0
C778,No data,No data
MN53,2011,0
LC95,2011,0
K324,1999,0
T884,2004,0
C0D5,2017,0
MN47,2011,0
BM74,2013,0
LC81,2011,0
M999,2000,0
C0E1,No data,No data
T890,No data,No data
PM28,2015,0
H639,No data,No data
O156,1998,0
F614,2006,0
I241,2007,0
P348,No data,No data
PD96,2008,0
K456,1998,0
D765,2005,0
MI21,2008,0
D0E8,2018,0
KC88,2010,0
BJ12,2010,0
I269,2008,0
N506,2004,0
V711,2009,0
O618,No data,No data
H177,1966,4
L311,1994,161
D0G0,2022,0
C022,1982,35
MI09,2008,0
D995,2008,0
S669,No data,No data
J006,1980,396
CN42,2014,0
C744,2000,0
C0G9,2018,0
PM00,No data,No data
G522,2000,0
MW86,No data,No data
N260,1996,0
W369,2001,0
PM14,2014,0
MW92,No data,No data
A147,1971,0
N274,1995,0
P412,1998,0
AF99,2014,0
F628,2005,0
BC90,2004,0
CN56,No data,No data
BM48,2013,0
C750,2000,0
R563,2005,0
L305,1992,0
C036,1984,18
D0F4,2020,0
D981,2008,3
T112,1988,2
P374,No data,No data
V705,2009,0
G250,1991,2
BJ16,2010,0
MI25,2007,0
O634,2014,2
I245,2008,0
F176,1987,0
PD92,2008,0
W345,1954,5
F610,2005,0
BT99,2014,0
BM70,2013,0
MN43,2011,0
C768,2001,0
T894,No data,No data
C0E5,No data,No data
D007,1981,2
S123,1968,49
M745,1997,0
B476,No data,No data
BM64,1953,1
MN57,No data,No data
M989,No data,No data
D013,1981,0
C0D1,No data,No data
LC91,No data,No data
S137,1974,11
M751,1997,0
W351,1999,0
N258,1995,0
F604,No data,No data
PM38,2015,0
O620,No data,No data
V729,2009,0
I251,2007,0
HH49,2015,0
PD86,2008,0
S651,1998,0
D775,No data,No data
KC98,No data,No data
MI31,2008,0
V701,2009,0
G254,1990,219
H167,1988,0
P370,1995,0
I279,No data,No data
N516,No data,No data
D985,2009,9
CI34,1948,29
R567,No data,No data
D0F0,2019,0
MI19,2007,0
L301,No data,No data
C754,No data,No data
K308,1995,17
J016,1980,3
BC94,2004,0
CN52,2014,0
N270,1998,0
W379,No data,No data
P416,1997,0
PM10,No data,No data
H601,1968,9
N264,1997,6
AF89,2014,0
F638,No data,No data
G526,1999,0
PM04,2014,0
MW82,No data,No data
C740,2001,0
L473,1998,0
BC80,No data,No data
CN46,2014,0
CI20,1966,0
D991,2008,0
T102,1968,4
R573,2000,0
D749,2004,0
L315,2006,0
V715,2009,0
PJ62,No data,No data
P364,1998,0
N502,2005,0
I286,2009,1
AA04,2011,0
V926,1927,16
PD51,No data,No data
GE75,2012,0
CG13,2011,0
LD20,No data,No data
S686,No data,No data
KD29,2010,0
MN80,2012,0
C0I6,No data,No data
LC46,2011,0
GB13,2007,0
O191,1999,0
MW69,2015,0
HA20,2009,0
V098,1985,9
H826,No data,No data
PC37,2006,0
GB07,2008,0
HA34,2009,0
H832,No data,No data
PC23,2012,0
AF76,No data,No data
C967,2004,0
C0H2,2019,0
CG07,2011,0
LD34,No data,No data
K485,2000,0
BD19,2005,0
I292,2009,0
AA10,No data,No data
PD45,2009,0
GE61,2011,0
A816,No data,No data
S862,1998,0
KC73,2009,0
D946,2008,0
MG02,No data,No data
BD31,2005,0
AA38,2009,0
F189,1987,1
MP33,2013,0
GE49,2013,0
G297,1993,49
MW55,No data,No data
F837,2011,0
A180,1990,0
FA31,2013,0
CN91,2015,0
C797,2001,0
KD15,2010,0
CN85,2015,0
KD01,No data,No data
HA08,2012,0
F823,2010,0
MW41,No data,No data
BT72,2014,29
BS14,2015,0
LD08,No data,No data
D0K7,2022,0
S876,1998,77
KC67,No data,No data
D952,No data,No data
MG16,No data,No data
MB99,2002,0
S321,1986,175
L881,No data,No data
K136,1985,0
LA87,2008,0
ML41,2010,0
O350,No data,No data
P628,No data,No data
W621,2009,0
N728,2015,0
PF90,No data,No data
F374,1999,0
I047,1993,3
PH48,2013,0
H359,2003,0
O436,No data,No data
MK27,2009,0
U036,1994,0
BH14,2008,0
K650,2001,1
R759,2011,0
D563,2001,0
K888,2005,0
R981,2007,0
LH39,2014,0
M221,1989,2
BH00,2008,0
D577,2001,0
E669,2005,0
B106,1968,124
R995,No data,No data
PF84,2010,0
W635,2010,0
F360,1998,1
O344,No data,No data
G718,2003,0
F406,1968,2
W153,1987,2
A369,1998,0
B660,1999,2
M553,1997,0
S335,1988,0
L895,No data,No data
D211,1989,0
ML55,2013,0
MU94,2014,89
H403,No data,No data
A341,1998,0
BA96,2004,0
J214,1999,11
CB88,2006,0
D239,1991,8
B890,No data,No data
C556,1998,4
BH28,No data,No data
DB81,2011,0
A427,1967,1
N714,2011,0
P172,1985,0
F348,1998,0
H365,1998,1
V503,No data,No data
A433,1999,0
N700,No data,No data
W609,2009,0
H371,1998,0
PH60,2013,0
V517,No data,No data
L117,1958,76
DB95,2012,0
R771,2004,0
K678,2001,0
E655,2004,10
T300,1998,0
BA82,2002,0
E133,No data,No data
J200,1999,0
B884,2000,134
R017,1978,49
C542,1998,0
ML69,No data,No data
MU80,No data,No data
O378,No data,No data
H417,1998,0
G724,2007,0
P600,No data,No data
A355,No data,No data
AD60,1937,32
G917,2006,0
HC22,2013,0
O393,2008,0
LA44,2011,0
CB77,2007,0
DE18,2013,0
ML82,2010,0
M584,1995,0
L842,No data,No data
C0Q0,2024,0
S484,No data,No data
R942,No data,No data
E866,2012,0
CE11,2008,0
N933,2014,0
HD44,1921,21
PF53,2012,0
AC06,2011,0
N927,2016,0
GG63,2008,0
PF47,2011,0
I090,1999,0
ME28,No data,No data
S490,No data,No data
R956,2007,0
KA59,No data,No data
E872,2012,0
K687,No data,No data
LF36,No data,No data
CE05,No data,No data
CB63,2006,0
ML96,2010,0
M590,1994,218
C0P4,No data,No data
L856,2005,0
AD74,1939,23
N099,1987,34
O387,2008,0
KF17,2013,66
DE24,1927,25
MB66,No data,No data
FC33,2014,0
W806,2013,0
BQ02,1935,0
MR31,1919,12
BF33,2007,0
E682,No data,No data
K877,2004,0
KA71,2007,0
DB42,No data,No data
E696,No data,No data
BF27,2006,0
EA48,2018,0
K863,2004,0
KA65,No data,No data
DB56,No data,No data
CE39,No data,No data
D588,2001,0
G081,1974,15
AD48,No data,No data
B847,No data,No data
KF03,1980,0
CL87,No data,No data
BA41,2001,1
MM35,2010,0
K042,1988,0
D371,1998,0
KI44,2014,0
A209,1991,0
G678,2003,0
O224,No data,No data
F200,1988,28
B066,1978,67
E709,2006,0
MJ53,2008,0
C378,1993,385
BI60,No data,No data
U142,2010,0
T248,1998,0
MJ47,2008,0
U156,2012,0
BI74,2009,0
O556,1928,26
W741,2013,0
N648,2009,0
W027,1975,106
O230,2000,0
V339,2001,4
HB81,2012,0
MM21,No data,No data
D365,1998,0
S241,1953,16
J348,No data,No data
B0B9,2016,0
KI50,2015,0
A235,1993,0
N106,1989,0
V311,2001,0
O218,No data,No data
R177,1987,64
KI78,No data,No data
E053,1980,3
T260,1998,0
CJ42,No data,No data
BG84,No data,No data
E735,2007,0
J406,2008,0
K718,2002,0
C344,1990,438
A553,No data,No data
N660,No data,No data
PI14,1957,9
GH30,No data,No data
P012,1981,181
AB99,No data,No data
A547,2001,0
N674,2010,5
CJ56,No data,No data
E721,2015,0
BG90,2008,0
J412,No data,No data
R605,2001,0
C350,No data,No data
D359,1996,0
R163,1949,100
B0A5,No data,No data
J374,2006,0
G888,No data,No data
N112,1988,28
H563,2000,0
H588,No data,No data
HB56,2012,0
GA65,2007,0
G863,2004,0
AE14,2013,41
KI87,2015,0
L936,No data,No data
K081,1967,6
CC03,2006,0
CD65,2008,0
MJ90,2009,0
E912,1950,0
U181,2015,0
R836,2005,5
M396,1988,0
AB72,2011,0
W796,1927,67
PG27,2011,0
MS79,No data,No data
GF03,No data,No data
N847,1934,3
AB66,2011,0
PG33,2011,0
HE24,1922,6
MJ84,2008,0
E906,2013,0
R822,2005,0
S282,1986,0
L922,2004,4
KI93,No data,No data
CC17,2007,0
HB42,2011,0
GA71,2007,13
G877,No data,No data
E090,No data,No data
DD50,2013,0
GA59,2008,0
F599,2005,0
BP76,2013,0
MS45,1924,3
W972,1904,30
CD59,2008,0
C387,1992,5
DC36,2012,0
CJ81,2013,0
K903,2005,0
B099,1978,1
BG47,2013,0
DC22,2012,0
K917,2005,0
BG53,2008,0
MD60,2003,0
A584,2002,1
BP62,2013,0
HE18,2013,0
B0M6,2021,0
KG77,1914,28
B933,No data,No data
L249,1991,2
BK62,No data,No data
MH51,2007,0
S731,1996,0
MF89,No data,No data
J638,2013,0
W557,2007,0
I331,No data,No data
P238,1989,0
A0E0,2018,0
F002,1977,21
V649,2008,0
O026,1982,60
PL58,2014,0
F764,2009,0
H991,No data,No data
PB80,2008,0
D173,1986,1
K240,1991,1
R349,No data,No data
BL04,No data,No data
MO37,No data,No data
M625,1998,0
B516,1994,11
S043,1979,3
BL10,2011,0
C608,1998,0
MO23,No data,No data
O032,1964,681
F770,No data,No data
H985,2009,0
PB94,2005,0
A779,2005,0
W543,No data,No data
I325,2011,0
V885,1966,0
A0D4,No data,No data
G308,No data,No data
BK76,2011,0
MH45,2007,0
LE83,1952,0
K532,1999,0
S725,No data,No data
M143,1980,4
CH68,2012,0
B270,1986,2
A751,2008,0
GJ26,2014,0
P204,1986,0
G320,1994,1
A989,2008,0
H013,1982,2
V675,2008,0
L275,1994,0
CF98,2012,0
D629,2006,0
BE86,No data,No data
CH40,No data,No data
T062,1971,14
J162,1998,0
DH49,No data,No data
E251,2002,3
R375,1998,0
C620,1998,0
DF91,No data,No data
L513,1999,1
BL38,2012,0
V113,No data,No data
F980,2013,0
GC98,2012,0
G446,1998,0
PL64,2014,0
F758,2008,0
N304,1998,0
A037,1990,2
V107,1987,0
PL70,No data,No data
P576,1968,7
W219,No data,No data
A023,1981,18
M619,2000,0
J176,1998,0
R361,1998,6
K268,No data,No data
DF85,2013,0
C634,1999,48
L507,1999,0
MH79,No data,No data
R407,1998,0
S719,1996,0
BE92,2006,0
CH54,No data,No data
A0G8,2019,3
GJ32,2014,0
I319,No data,No data
G334,1994,9
H007,No data,No data
V661,No data,No data
A976,2009,0
GD01,2009,6
PE25,2008,0
W594,2008,0
V852,2014,0
A0I3,2021,0
BE79,2007,0
MH92,2009,0
CF67,2011,0
T923,2005,0
CA01,No data,No data
LB32,No data,No data
K283,1992,0
C807,No data,No data
S094,No data,No data
AG16,No data,No data
GC67,2011,0
AG02,No data,No data
H946,2008,0
PB57,2005,0
GC73,No data,No data
CA15,2004,0
T937,No data,No data
K297,1993,16
KE49,2012,0
S080,1986,212
MA38,2000,2
C813,2001,15
J189,1999,0
MH86,2008,0
CF73,2012,0
A962,2008,0
GD15,2010,0
W580,No data,No data
PE31,2008,0
N489,No data,No data
V846,2012,0
MF76,No data,No data
BE45,2005,0
CH83,No data,No data
